CVEGEO,CARR-KM,LINCARR,RED-KM,LINRED,AREAKM ,DENSCARR,DENSRED,Num_thefts,_merge
18018,35.86516239,69,16.3490524,190,313.93,0.114245731,0.052078656,0,left_only
18019,53.81536009,31,594.8976277,469,4316.75,0.012466638,0.137811462,0,left_only
18020,177.358261,429,126.062409,1527,771.35,0.229932276,0.16343088,0,left_only
19001,12.96332239,33,3.73500287,69,46.88,0.276521382,0.079671563,10,both
19002,97.10008046,75,14.91011988,206,980.88,0.098992823,0.015200758,0,left_only
19003,45.32741055,43,8.79960198,76,694.51,0.06526531,0.012670231,0,left_only
19004,81.16748833,282,43.54191416,517,190.45,0.426187915,0.228626485,0,left_only
19005,234.7712478,203,78.84004066,339,4539.21,0.051720728,0.01736867,0,left_only
19006,164.782492,422,141.6834684,1394,224.71,0.733311789,0.63051697,9,both
19007,200.0977881,134,311.2450323,489,2688.63,0.074423698,0.115763431,0,left_only
19008,22.88771435,13,6.84762264,68,466.71,0.049040548,0.014672115,0,left_only
19009,343.1214131,530,230.7137479,1338,1140.86,0.300756809,0.202227923,16,both
19010,37.54130602,73,18.11827194,202,104.27,0.360039379,0.173763038,3,both
19011,62.16811402,45,27.90925056,250,1007.49,0.061705937,0.027701764,4,both
19012,52.80074962,126,21.46856157,249,138.74,0.380573372,0.154739524,0,left_only
19013,250.631982,189,39.70723617,481,4265.71,0.058755045,0.009308471,6,both
19014,323.5507199,357,655.1786665,978,5053.66,0.064023049,0.12964439,0,left_only
19015,103.3710774,69,11.57852619,137,720.74,0.143423533,0.016064775,0,left_only
19016,91.30035421,138,18.83755154,238,614.7,0.148528313,0.030645114,2,both
19017,462.4781821,618,747.1537872,1265,7068.28,0.065430088,0.105705177,0,left_only
19018,220.1421977,242,126.1049684,868,1032.01,0.213314016,0.122193553,5,both
19019,0,0,85.80442592,621,70.78,0,1.212269369,0,left_only
19020,191.434058,163,63.01244657,318,1888.59,0.101363482,0.03336481,33,both
19021,138.2051181,425,78.39692324,1226,148.93,0.927987095,0.52640115,7,both
19022,296.4161243,198,97.37999747,508,2478.84,0.119578563,0.039284503,4,both
19023,33.39456228,17,5.52651739,61,387.93,0.08608399,0.014246172,0,left_only
19024,9.89278706,17,279.8489102,226,1306.67,0.007570991,0.214169538,0,left_only
19025,72.01843995,184,34.34439607,363,184.49,0.390365006,0.186158578,1,both
19026,17.56466231,47,195.7281502,1204,117.7,0.149232475,1.662940953,0,left_only
19027,54.36874192,44,10.09551231,124,496.55,0.109492985,0.020331311,1,both
19028,10.49100685,11,4.17876768,48,443.18,0.023672113,0.009429053,0,left_only
19029,63.89630516,133,24.8845314,273,127.79,0.500010213,0.19472988,1,both
19030,29.10120759,39,132.3529014,167,560.5,0.051920085,0.236133633,0,left_only
19031,93.45586422,259,79.86457719,759,247.3,0.377904829,0.322946127,0,left_only
19032,113.3203253,20,44.9829934,149,3428.04,0.033056885,0.013122074,0,left_only
19033,261.8418834,357,371.4940408,1097,2509.21,0.104352319,0.148052192,2,both
19034,38.75427487,82,24.32197283,186,264.87,0.146314324,0.091826076,0,left_only
19035,13.52060761,20,4.45002569,65,207.8,0.065065484,0.021414946,0,left_only
19036,51.27871968,38,79.10464562,98,997.91,0.051386117,0.079270321,0,left_only
19037,128.286677,69,101.5760743,123,3859.96,0.033235235,0.026315318,27,both
19038,361.6700589,529,248.9845391,1328,1868.95,0.193515107,0.133221616,15,both
19039,21.49999251,120,548.1816086,4035,324.84,0.066186407,1.687543432,0,left_only
19040,55.87087513,23,6.95764931,54,1171.24,0.047702328,0.005940413,1,both
19041,119.0245169,250,32.32514244,425,322.8,0.368725269,0.100139846,13,both
19042,262.6241184,212,23.08815964,323,1340.95,0.1958493,0.017217763,12,both
19043,42.12618763,39,103.1326429,182,683.06,0.061672749,0.150986213,0,left_only
19044,133.7931469,124,46.26532182,517,1541.45,0.086796942,0.030014157,0,left_only
19045,262.6472434,348,59.38000265,601,1667.36,0.157522817,0.035613187,0,left_only
19046,0,0,184.9145821,1408,60.17,0,3.073202295,0,left_only
19047,8.4016169,45,12.08344305,94,170.59,0.049250348,0.070833244,6,both
19048,151.8430791,255,109.826454,699,915.8,0.165803755,0.11992406,17,both
19049,128.8501344,383,87.05948753,712,739.23,0.174303173,0.117770501,0,left_only
19050,217.4888909,138,38.84610154,204,1764.95,0.123226658,0.022009746,0,left_only
19051,53.71820725,51,15.70181228,139,879.34,0.061089234,0.017856361,0,left_only
20001,0,0,21.32121231,20,126.36,0,0.168733874,0,left_only
20002,65.51526526,171,159.8089928,494,754.57,0.086824636,0.211788161,6,both
20003,16.53590136,22,3.96983806,23,76.31,0.216693767,0.052022514,0,left_only
20004,6.17161657,14,0.0031654,15,83.7,0.073734965,3.78184E-05,0,left_only
20005,104.7053288,96,11.92603828,181,658.85,0.158921346,0.018101295,21,both
20006,53.94811527,52,64.18817429,193,343.42,0.157090779,0.186908667,0,left_only
20007,0,0,2.05115449,21,4.52,0,0.453795241,0,left_only
20008,0,0,29.79563877,24,189.94,0,0.156868689,0,left_only
20009,10.1057174,3,18.62621574,31,157.53,0.064151066,0.118239165,0,left_only
20010,38.87830256,70,8.55733243,139,252.07,0.154236135,0.033948238,19,both
20011,0.88515287,2,18.25759394,44,67.68,0.0130785,0.269763504,0,left_only
20012,22.21996122,12,16.46137402,43,181,0.122762217,0.090946818,0,left_only
20013,2.76094663,6,8.1454383,66,10.27,0.268836089,0.793129338,0,left_only
20014,31.33368851,70,12.18507168,194,294.05,0.10655905,0.041438775,0,left_only
20015,0.94395999,1,39.77426371,67,119.36,0.007908512,0.333229421,0,left_only
20016,0,0,48.93265962,44,126.09,0,0.388077243,0,left_only
20017,13.2243052,7,22.52215607,42,104.17,0.126949268,0.21620578,0,left_only
20018,2.00977871,5,2.18893898,22,224.6,0.008948258,0.009745944,0,left_only
20019,15.13289778,2,56.97000954,55,173.62,0.087161029,0.328130455,0,left_only
20020,12.17014769,11,23.08290755,91,57.15,0.212950966,0.403900395,0,left_only
20021,10.00241,34,26.29780497,94,112.15,0.089187784,0.234487784,0,left_only
20022,18.8236835,7,4.07138544,27,111.67,0.168565268,0.03645908,0,left_only
20023,12.6830764,61,7.84946715,126,49.8,0.254680249,0.157619822,0,left_only
20024,0,0,32.29664312,45,79.12,0,0.408198219,0,left_only
20025,0.63969769,1,13.0014747,98,22.67,0.028217807,0.573510132,0,left_only
20026,34.03542044,22,61.47423512,154,133.34,0.255252891,0.461033712,0,left_only
20027,0,0,13.60446298,29,35.99,0,0.378006751,0,left_only
20028,37.17661044,115,61.92145573,286,317.5,0.117091686,0.195028207,0,left_only
20029,7.11985568,14,6.74153381,50,35.82,0.198767607,0.188205857,0,left_only
20030,19.72963969,38,2.63587141,86,56.06,0.351937918,0.047018755,5,both
20031,21.47996327,10,23.22984812,47,111.97,0.191836771,0.207464929,0,left_only
20032,11.4626596,10,3.01545295,31,61.27,0.187084374,0.049215814,0,left_only
20033,2.22935985,11,1.39528227,33,4.28,0.52087847,0.32600053,0,left_only
20034,1.39841785,4,12.39223252,46,30.83,0.045358996,0.401953698,0,left_only
20035,2.68015201,1,2.71487542,28,4.51,0.594268738,0.601967942,0,left_only
20036,4.32442991,1,31.89562048,28,280.9,0.015394909,0.113547955,0,left_only
20037,23.78753174,13,8.71685107,39,174.73,0.136138796,0.049887547,0,left_only
20038,12.56528503,9,2.11537063,40,58.98,0.213043151,0.035865897,0,left_only
20039,64.92239168,117,48.85105424,530,325.82,0.199258461,0.149932645,0,left_only
20040,9.060003,17,15.27056583,51,47.01,0.192725016,0.324836542,0,left_only
20041,27.943276,44,59.7514051,203,147.97,0.188844198,0.403807563,0,left_only
20042,13.8093804,23,124.6554095,70,562.27,0.024560052,0.221700268,0,left_only
20043,84.08498757,161,46.24778537,598,911.34,0.092265222,0.050747016,17,both
20044,51.84750552,69,81.23440393,221,485.85,0.106715047,0.167200584,0,left_only
20045,10.84372679,38,2.2787827,73,26.97,0.402066251,0.084493241,0,left_only
20046,37.10028271,22,32.95921992,51,234.67,0.15809555,0.140449226,0,left_only
20047,7.54405231,11,2.67750561,28,26.77,0.281809948,0.100018887,0,left_only
20048,0,0,15.40185012,34,41.02,0,0.375471724,0,left_only
20049,2.71050535,11,1.01381799,25,10.33,0.262391612,0.098143077,0,left_only
20050,9.08598346,10,33.57122066,60,85.07,0.106805965,0.394630547,0,left_only
20051,2.61148221,3,1.73652079,17,39.35,0.066365495,0.044130134,0,left_only
20052,29.54725968,21,37.42054921,73,840.63,0.035148947,0.044514887,0,left_only
20053,10.60042082,6,0.53491004,12,124.39,0.085219236,0.004300266,0,left_only
20054,3.41057809,5,2.98389632,16,24.83,0.137357152,0.120173029,0,left_only
20055,19.27755942,17,18.85161389,111,144.2,0.133686265,0.130732413,0,left_only
20056,11.33577752,6,2.06755504,24,57.53,0.197041153,0.035938728,0,left_only
20057,65.70913756,121,47.4253519,267,1355.44,0.048478086,0.034988898,28,both
20058,0,0,36.81694598,22,182.19,0,0.202079949,0,left_only
20059,74.29694819,122,145.2467276,500,467.39,0.158961356,0.310761308,0,left_only
20060,0,0,23.85371142,15,67.71,0,0.352292297,0,left_only
20061,4.52950647,16,9.19446965,41,22.43,0.201939655,0.409918397,0,left_only
20062,0.19728059,2,1.61101695,19,2.21,0.089267235,0.728966946,0,left_only
20063,0.55350836,3,4.41266816,35,4.28,0.129324383,1.030997234,0,left_only
20064,50.78467534,66,35.20896231,109,504.44,0.100675354,0.069798117,0,left_only
20065,13.36989549,12,8.66410589,57,72.53,0.184336075,0.119455479,0,left_only
20066,31.7802957,32,29.4807494,50,547.58,0.058037722,0.053838251,0,left_only
20067,24.02329052,136,120.2701149,1968,89.53,0.268326712,1.343349882,9,both
20068,24.15712855,44,34.90924684,193,119.5,0.202151703,0.292127589,0,left_only
20069,0,0,9.8627927,14,26.89,0,0.366782919,0,left_only
20070,4.74592359,2,4.00418384,33,67.37,0.070445652,0.059435711,0,left_only
20071,32.56842732,23,1.02135654,25,103.24,0.315463263,0.009893031,0,left_only
20072,10.0041261,16,19.94633666,57,108.44,0.092254944,0.183938922,0,left_only
20073,109.3304097,86,56.87441316,297,406.79,0.268763759,0.139812712,0,left_only
20074,4.53308007,3,3.3922198,12,38.44,0.11792612,0.088247133,0,left_only
20075,3.99312036,2,3.57631415,47,33.37,0.119661983,0.107171536,0,left_only
20076,11.14726507,1,28.15623195,35,186.59,0.059742028,0.150898933,0,left_only
20077,5.23393261,13,2.40729794,36,11.97,0.437254186,0.201110939,0,left_only
20078,1.34677173,3,1.52493265,16,12.46,0.108087619,0.122386248,0,left_only
20079,50.44676559,267,33.53147936,636,131.85,0.382607248,0.254315354,2,both
20080,0,0,5.47901816,8,55.59,0,0.098561219,0,left_only
20081,16.19763057,18,0.13627855,19,96.47,0.167903292,0.001412652,0,left_only
20082,9.42725444,5,46.52755296,70,150.97,0.062444555,0.30819072,0,left_only
20083,0.79771229,17,4.95384893,66,25.99,0.030693047,0.190605961,0,left_only
20084,1.2218283,6,4.11431674,35,55.14,0.022158656,0.074615828,0,left_only
20085,18.66747072,19,128.6174279,118,335.73,0.055602629,0.38309781,0,left_only
20086,6.28244225,4,6.88021458,23,51.4,0.122226503,0.133856315,0,left_only
20087,3.38569596,18,5.54470192,71,6.4,0.529014994,0.866359675,0,left_only
20088,22.24001617,9,28.18155982,49,260.65,0.085325211,0.108120314,0,left_only
20089,15.91067049,8,8.00501555,26,99.28,0.160260581,0.080630697,0,left_only
20090,20.2485971,8,6.14180567,76,87.63,0.231069235,0.070087934,0,left_only
20091,1.19832164,4,4.44504709,56,27.58,0.043448935,0.16116922,0,left_only
20092,1.07108273,4,16.47135729,22,28.81,0.037177464,0.571723613,0,left_only
20093,0,0,11.02627299,16,50.02,0,0.220437285,0,left_only
20094,14.42213143,10,12.67156683,22,64,0.225345804,0.197993232,0,left_only
20095,24.82678978,20,10.4595153,39,57.08,0.434947263,0.183243085,0,left_only
20096,7.55177224,27,0,27,22.61,0.334001426,0,0,left_only
20097,10.96962083,7,7.6910771,27,48.63,0.22557312,0.158154989,0,left_only
20098,6.51001933,3,20.07770667,25,145.51,0.044739326,0.137981628,0,left_only
20099,2.93288854,5,5.16518026,28,14.4,0.203672815,0.358693074,0,left_only
20100,13.4485288,8,0.30381891,15,40.94,0.32849362,0.007421077,0,left_only
20101,3.19535291,10,1.6197637,22,7.06,0.452599562,0.229428286,0,left_only
20102,13.05025205,19,7.57518657,46,69.38,0.188098185,0.109184009,0,left_only
20103,3.55947148,4,3.97049377,38,11.34,0.313886374,0.350131726,0,left_only
20104,0.03200239,1,21.66686589,37,105.28,0.000303974,0.205802298,0,left_only
20105,0,0,30.32508265,34,109.7,0,0.276436487,0,left_only
20106,1.23462661,1,9.2221251,16,16.48,0.074916663,0.55959497,0,left_only
20107,1.92941638,5,5.83046973,91,11,0.175401489,0.530042703,0,left_only
20108,0.00560739,1,59.77545982,65,191.39,2.92982E-05,0.312322795,0,left_only
20109,0.11292894,1,3.65548083,13,77.2,0.00146281,0.047350788,0,left_only
20110,0,0,9.71819997,15,29.24,0,0.33235978,0,left_only
20111,8.41305873,2,1.79564149,26,69.41,0.121208165,0.025870069,0,left_only
20112,9.70873023,33,3.34522657,69,92.18,0.105323608,0.036290156,0,left_only
20113,0,0,37.69895934,49,120.9,0,0.311819349,0,left_only
20114,0.21701613,2,13.74629964,40,30.33,0.007155164,0.453224518,0,left_only
20115,7.0509723,38,4.71747963,76,31.37,0.224768004,0.150381882,0,left_only
20116,17.67203071,11,0.69657211,26,57.41,0.307821472,0.012133289,0,left_only
20117,0,0,34.37419708,24,156.16,0,0.220121651,0,left_only
20118,3.3363996,4,3.93934256,39,23.88,0.139715226,0.164964094,0,left_only
20119,8.5799287,5,1.58811817,32,85.91,0.099871129,0.018485836,0,left_only
20120,9.19755414,11,5.14238065,35,8.74,1.052351732,0.588373072,0,left_only
20121,7.12130908,5,8.93866137,22,74.92,0.095052177,0.119309415,0,left_only
20122,3.51700874,3,18.07404423,28,93.39,0.037659372,0.193532972,0,left_only
20123,0.80627479,1,14.57747644,40,108.7,0.007417431,0.134107419,0,left_only
20124,30.30702732,22,10.78482005,68,208.31,0.145490026,0.051772935,9,both
20125,38.53717477,17,150.2823853,106,2304.57,0.016722067,0.065210597,0,left_only
20126,23.02757203,14,28.1265651,74,136.77,0.168367128,0.205648644,0,left_only
20127,0.03410988,1,16.90806608,36,31.79,0.001072975,0.531867445,0,left_only
20128,8.81383218,12,3.23413221,32,16.85,0.523076094,0.19193663,0,left_only
20129,15.21638787,25,11.2287781,76,53.09,0.286614953,0.211504579,0,left_only
20130,20.04050739,6,21.82459551,26,354.89,0.056469631,0.061496789,0,left_only
20131,23.57395368,29,17.83095656,93,310.37,0.075954357,0.057450645,0,left_only
20132,2.36351168,20,10.78744948,52,10.08,0.234475365,1.07018348,0,left_only
20133,12.28420977,12,36.6717646,46,109.22,0.112472164,0.335760526,0,left_only
20134,30.59401123,44,40.76020837,129,134.46,0.227532435,0.30314003,0,left_only
20135,2.45073438,5,36.91452344,41,99.37,0.024662719,0.371485594,0,left_only
20136,20.31526735,8,34.6311532,43,447.5,0.045397245,0.077388052,0,left_only
20137,0,0,74.51635632,44,280.33,0,0.26581656,0,left_only
20138,12.62243675,18,21.87719912,32,44.66,0.282634052,0.489861154,0,left_only
20139,0,0,35.98336166,26,62.45,0,0.576194742,0,left_only
20140,2.83588506,6,3.95496132,19,22.58,0.125592784,0.175153291,0,left_only
20141,0.88065421,2,44.06538209,71,678.08,0.001298747,0.064985521,0,left_only
20142,0.00637124,1,8.5464388,37,14.26,0.000446791,0.599329509,0,left_only
20143,15.39140555,8,16.81042106,50,212.62,0.072389265,0.079063216,0,left_only
20144,0,0,0.59367884,8,47.43,0,0.012516948,0,left_only
20145,4.37916505,44,3.52426908,81,11.45,0.38245983,0.307796426,0,left_only
20146,6.42176106,4,10.1538295,25,40.82,0.157318987,0.248746436,0,left_only
20147,0.04124128,1,0,1,22.61,0.001824028,0,0,left_only
20148,0,0,20.41983795,28,49.47,0,0.412772144,0,left_only
20149,1.30600193,1,1.12624699,9,107.04,0.012201064,0.010521739,0,left_only
20150,22.91925567,34,10.21126838,94,192.95,0.118783393,0.052921837,0,left_only
20151,0,0,4.2812332,5,86.27,0,0.049625979,0,left_only
20152,0.05557244,1,10.49131181,16,99.64,0.000557732,0.10529217,0,left_only
20153,28.90464553,8,15.39521444,61,178.42,0.162003394,0.086286372,0,left_only
20154,4.45447595,5,9.53778641,39,61.1,0.07290468,0.156101251,0,left_only
20155,8.82720546,14,1.76775339,24,38.72,0.227975348,0.045654788,0,left_only
20156,11.06933635,9,45.881201,41,93.94,0.117834111,0.488409634,0,left_only
20157,0.10761792,1,7.7067387,86,4.16,0.025869692,1.852581418,0,left_only
20158,10.26324245,4,9.58314074,30,63.59,0.161397114,0.150702009,0,left_only
20159,1.23953201,2,98.23770118,48,583.74,0.002123432,0.168290165,0,left_only
20160,5.83737397,6,13.38984814,43,58.52,0.099750068,0.228808068,0,left_only
20161,18.59833673,14,48.11385162,47,220.09,0.084503325,0.218609894,0,left_only
20162,0,0,19.37936174,22,72.72,0,0.266492873,0,left_only
20163,11.29138767,10,4.67964287,26,17.82,0.633635672,0.262606222,0,left_only
20164,0,0,17.00514277,21,55.76,0,0.304970279,0,left_only
20165,5.03638784,10,1.70528014,21,21.82,0.230815208,0.07815216,0,left_only
20166,17.0022009,25,16.25495512,59,193.15,0.088025891,0.084157158,0,left_only
20167,0.6163731,3,13.53552513,40,28.5,0.021627126,0.474930706,0,left_only
20168,7.9304712,8,2.56567989,26,65.87,0.120395798,0.038950659,0,left_only
20169,0,0,16.77125941,19,53.93,0,0.310982003,0,left_only
20170,6.94441631,4,31.41328009,102,77.46,0.089651644,0.405541958,0,left_only
20171,6.30389774,7,66.93336209,56,257.87,0.02444603,0.259562423,0,left_only
20172,4.75438913,3,7.42484027,25,35.61,0.133512753,0.20850436,0,left_only
20173,13.16040837,4,24.1264863,44,134.2,0.098065636,0.179780077,0,left_only
20174,4.4838924,54,0.01755585,56,3.02,1.484732583,0.005813195,0,left_only
20175,0,0,9.43961318,18,421.57,0,0.022391568,0,left_only
20176,9.32543782,4,39.53314008,55,286.15,0.032589334,0.138155303,0,left_only
20177,55.64503324,40,108.0314742,129,496.4,0.112097166,0.217629883,0,left_only
20178,12.36004782,58,14.99341766,87,52.12,0.237145967,0.287671099,0,left_only
20179,0,0,12.2260293,37,114.4,0,0.106870885,0,left_only
20180,3.30210705,1,3.2346001,22,72.12,0.045786287,0.044850251,0,left_only
20181,1.45653184,3,1.02039833,16,93.29,0.015612947,0.010937918,0,left_only
20182,0,0,12.02616074,12,50.13,0,0.239899476,0,left_only
