CLAVE_ESTADO,ID,year,MES,MES_NUM,CLAVE_MUNICIPIO,MILITAR_MUERTO_NUM,MILITAR_HERIDO_NUM,AGRESOR_MUERTO_NUM,AGRESOR_HERIDO_NUM,AGRESOR_DETENIDO_NUM,enfren
28,4512,2019,enero,1,28022,0,0,1,0,0,1
28,4188,2017,noviembre,11,28032,0,0,2,0,0,1
28,4572,2019,abril,4,28027,0,0,0,0,0,1
28,785,2010,septiembre,9,28024,0,0,11,0,0,1
28,4070,2017,julio,7,28027,0,0,0,0,0,1
28,1624,2011,agosto,8,28032,2,7,0,0,0,1
28,4147,2017,octubre,10,28032,0,0,0,0,0,1
28,2693,2012,noviembre,11,28014,0,0,0,0,0,1
28,4569,2019,abril,4,28027,0,1,0,0,0,1
28,4423,2018,septiembre,9,28007,0,0,0,0,0,1
28,680,2010,julio,7,28027,0,1,3,0,0,1
28,2602,2012,septiembre,9,28032,0,0,2,0,0,1
28,753,2010,agosto,8,28035,0,0,3,0,0,1
28,2511,2012,agosto,8,28014,0,0,0,0,0,1
28,4069,2017,julio,7,28027,0,0,2,0,0,1
28,1587,2011,julio,7,28022,0,0,3,0,0,1
28,2883,2013,febrero,2,28027,0,0,2,0,0,1
28,411,2010,febrero,2,28040,0,0,4,0,0,1
28,2878,2013,febrero,2,28022,0,0,0,2,4,1
28,1690,2011,septiembre,9,28027,1,3,0,0,0,1
28,436,2010,marzo,3,28032,0,0,0,0,0,1
28,1983,2011,diciembre,12,28027,0,0,4,1,0,1
28,504,2010,abril,4,28014,0,0,0,0,0,1
28,3446,2014,junio,6,28035,0,1,0,0,0,1
28,3705,2015,septiembre,9,28024,0,0,0,0,0,1
28,4201,2017,noviembre,11,28032,0,0,0,0,0,1
28,4504,2019,enero,1,28027,0,0,3,0,1,1
28,3980,2017,abril,4,28022,0,0,0,0,0,1
28,898,2010,noviembre,11,28027,0,0,0,0,0,1
28,2762,2012,diciembre,12,28024,0,0,0,0,0,1
28,3971,2017,marzo,3,28027,0,0,1,0,0,1
28,1796,2011,octubre,10,28021,0,0,0,0,4,1
28,4467,2018,noviembre,11,28027,0,0,0,0,0,1
28,3473,2014,agosto,8,28022,0,0,2,0,0,1
28,4632,2019,agosto,8,28040,0,0,0,1,4,1
28,567,2010,mayo,5,28032,0,0,4,0,0,1
28,4200,2017,noviembre,11,28032,0,0,2,0,0,1
28,891,2010,noviembre,11,28038,0,0,0,0,3,1
28,2050,2012,enero,1,28003,0,0,0,0,2,1
28,2967,2013,abril,4,28027,0,0,0,0,0,1
28,4143,2017,octubre,10,28033,0,7,2,0,0,1
28,3678,2015,junio,6,28022,0,0,0,0,0,1
28,2261,2012,abril,4,28001,0,0,0,0,0,1
28,2881,2013,febrero,2,28030,0,0,0,0,0,1
28,2281,2012,abril,4,28041,0,0,1,0,0,1
28,4310,2018,mayo,5,28032,0,0,0,0,0,1
28,357,2009,diciembre,12,28033,0,1,0,0,0,1
28,1103,2011,febrero,2,28027,0,0,3,0,0,1
28,3763,2016,enero,1,28032,0,0,0,0,0,1
28,3540,2014,noviembre,11,28022,0,0,3,0,0,1
28,3898,2016,octubre,10,28027,0,0,0,0,0,1
28,754,2010,agosto,8,28027,0,0,0,0,0,1
28,2241,2012,abril,4,28022,0,0,0,0,0,1
28,4528,2019,febrero,2,28022,0,0,0,0,0,1
28,3123,2013,agosto,8,28022,0,0,1,0,0,1
28,4371,2018,agosto,8,28024,0,0,3,0,0,1
28,4165,2017,octubre,10,28032,0,0,0,0,0,1
28,3258,2013,diciembre,12,28032,0,1,0,0,0,1
28,3187,2013,octubre,10,28027,0,0,3,0,0,1
28,141,2008,diciembre,12,28022,0,0,0,0,1,1
28,4114,2017,septiembre,9,28025,0,0,0,2,2,1
28,1548,2011,julio,7,28032,0,4,0,0,1,1
28,1779,2011,octubre,10,28032,0,1,0,0,0,1
28,1770,2011,octubre,10,28007,0,0,0,0,0,1
28,3812,2016,abril,4,28027,0,0,1,0,0,1
28,243,2009,julio,7,28022,0,3,1,0,0,1
28,4386,2018,agosto,8,28027,0,1,0,0,0,1
28,3720,2015,octubre,10,28007,1,0,0,0,0,1
28,1295,2011,abril,4,28024,0,0,0,0,0,1
28,1293,2011,abril,4,28024,0,0,0,0,0,1
28,2843,2013,enero,1,28032,0,1,0,0,0,1
28,2184,2012,marzo,3,28027,0,1,1,0,0,1
28,2406,2012,junio,6,28027,0,0,1,1,1,1
28,1468,2011,junio,6,28024,0,1,5,0,0,1
28,2880,2013,febrero,2,28032,0,0,0,0,0,1
28,2540,2012,septiembre,9,28021,0,0,2,1,3,1
28,4541,2019,marzo,3,28007,0,0,4,0,0,1
28,2781,2012,diciembre,12,28041,0,0,0,0,2,1
28,1692,2011,septiembre,9,28022,0,1,1,0,0,1
28,3535,2014,octubre,10,28032,0,0,0,0,0,1
28,4129,2017,septiembre,9,28015,0,0,0,0,0,1
28,3034,2013,junio,6,28033,0,0,0,0,0,1
28,2190,2012,marzo,3,28041,0,10,0,0,0,1
28,4499,2019,enero,1,28022,0,0,1,0,1,1
28,3556,2014,diciembre,12,28007,0,0,2,0,0,1
28,3066,2013,junio,6,28032,1,1,3,0,0,1
28,3400,2014,abril,4,28032,0,0,0,0,0,1
28,2583,2012,septiembre,9,28027,0,0,2,0,0,1
28,1275,2011,abril,4,28024,0,0,1,0,0,1
28,3799,2016,marzo,3,28032,0,0,1,0,0,1
28,3325,2014,febrero,2,28032,0,0,2,0,5,1
28,1349,2011,mayo,5,28032,0,0,0,0,0,1
28,3308,2014,enero,1,28022,0,1,0,0,0,1
28,4603,2019,junio,6,28033,0,0,0,0,0,1
28,2226,2012,abril,4,28040,0,0,0,0,6,1
28,2544,2012,septiembre,9,28032,0,1,2,0,0,1
28,3465,2014,julio,7,28025,0,1,0,0,0,1
28,4431,2018,septiembre,9,28022,0,0,0,0,0,1
28,4253,2018,febrero,2,28027,0,0,1,0,0,1
28,1900,2011,noviembre,11,28022,0,0,0,0,1,1
28,1907,2011,diciembre,12,28032,0,1,0,0,1,1
28,1794,2011,octubre,10,28027,0,0,1,0,3,1
28,405,2010,febrero,2,28025,0,2,0,0,0,1
28,3751,2016,enero,1,28022,0,0,1,0,1,1
28,2474,2012,agosto,8,28019,0,0,1,0,0,1
28,1065,2011,enero,1,28033,0,0,3,0,0,1
28,3740,2015,diciembre,12,28032,0,0,0,0,0,1
28,2086,2012,febrero,2,28025,0,0,0,0,0,1
28,4027,2017,mayo,5,28027,0,0,0,0,0,1
28,49,2008,enero,1,28033,0,5,0,0,0,1
28,4151,2017,octubre,10,28033,0,0,0,0,9,1
28,2907,2013,marzo,3,28027,0,0,0,0,5,1
28,762,2010,agosto,8,28027,0,0,3,0,0,1
28,3790,2016,marzo,3,28015,0,0,0,0,0,1
28,1680,2011,agosto,8,28041,0,0,2,0,4,1
28,4185,2017,noviembre,11,28032,0,0,0,0,0,1
28,1739,2011,septiembre,9,28027,0,0,4,0,0,1
28,2696,2012,noviembre,11,28041,0,0,4,0,0,1
28,2187,2012,marzo,3,28027,0,0,7,0,0,1
28,3021,2013,mayo,5,28035,0,0,2,0,0,1
28,3606,2015,febrero,2,28040,0,0,1,0,0,1
28,2633,2012,octubre,10,28032,0,0,1,0,0,1
28,2209,2012,marzo,3,28022,0,0,0,0,0,1
28,3677,2015,junio,6,28022,0,0,0,0,0,1
28,3549,2014,noviembre,11,28027,0,0,0,0,4,1
28,4154,2017,octubre,10,28032,0,1,0,0,0,1
28,4555,2019,abril,4,28024,0,0,1,0,0,1
28,2809,2013,enero,1,28041,0,0,0,0,0,1
28,85,2008,junio,6,28032,0,0,0,0,0,1
28,2754,2012,diciembre,12,28027,0,0,0,0,0,1
28,318,2009,octubre,10,28022,0,0,0,0,3,1
28,2603,2012,octubre,10,28027,0,0,1,0,0,1
28,4099,2017,agosto,8,28035,0,6,0,0,0,1
28,1534,2011,julio,7,28040,0,0,4,0,0,1
28,4282,2018,marzo,3,28032,0,1,1,0,0,1
28,4644,2019,agosto,8,28035,0,0,0,0,0,1
28,4339,2018,junio,6,28032,0,0,2,0,0,1
28,3526,2014,octubre,10,28027,0,0,1,0,3,1
28,4067,2017,julio,7,28033,0,0,0,0,0,1
28,769,2010,septiembre,9,28025,0,0,0,0,3,1
28,1001,2011,enero,1,28035,1,3,0,0,0,1
28,2884,2013,febrero,2,28032,0,0,1,0,0,1
28,1471,2011,junio,6,28032,0,0,4,0,0,1
28,4251,2018,febrero,2,28040,0,0,0,0,0,1
28,4372,2018,agosto,8,28016,0,0,0,1,1,1
28,3806,2016,abril,4,28027,0,1,0,0,0,1
28,2553,2012,septiembre,9,28027,0,0,2,0,0,1
28,4612,2019,junio,6,28027,0,0,0,0,0,1
28,1903,2011,noviembre,11,28041,0,1,0,0,0,1
28,2271,2012,abril,4,28027,0,0,5,0,0,1
28,2578,2012,septiembre,9,28025,0,0,0,0,9,1
28,4475,2018,diciembre,12,28027,0,0,0,0,0,1
28,3208,2013,octubre,10,28027,0,0,0,0,2,1
28,2386,2012,junio,6,28014,0,0,0,0,0,1
28,3975,2017,abril,4,28032,0,1,0,0,0,1
28,4084,2017,julio,7,28035,1,2,2,0,0,1
28,987,2011,enero,1,28003,0,1,2,0,0,1
28,1487,2011,julio,7,28022,0,0,1,0,0,1
28,4249,2018,enero,1,28025,0,0,0,0,0,1
28,667,2010,julio,7,28035,0,0,2,0,0,1
28,2145,2012,marzo,3,28041,0,0,0,0,0,1
28,1172,2011,marzo,3,28014,0,0,3,0,0,1
28,249,2009,julio,7,28027,0,0,1,0,1,1
28,856,2010,octubre,10,28027,0,0,0,1,1,1
28,930,2010,noviembre,11,28032,0,0,0,0,0,1
28,3716,2015,octubre,10,28022,0,0,0,0,0,1
28,1223,2011,abril,4,28035,0,0,0,0,9,1
28,4439,2018,octubre,10,28027,0,0,1,0,0,1
28,2705,2012,noviembre,11,28025,0,0,1,0,0,1
28,2092,2012,febrero,2,28027,0,0,0,0,3,1
28,247,2009,julio,7,28022,0,0,1,0,0,1
28,1301,2011,abril,4,28024,0,0,2,0,0,1
28,3615,2015,marzo,3,28024,0,2,4,0,1,1
28,2238,2012,abril,4,28027,0,0,3,0,0,1
28,3099,2013,julio,7,28035,0,0,4,0,0,1
28,4325,2018,junio,6,28025,0,2,0,0,0,1
28,451,2010,marzo,3,28032,0,0,3,0,0,1
28,3375,2014,abril,4,28027,0,0,0,0,0,1
28,3683,2015,julio,7,28014,0,0,0,0,0,1
28,3324,2014,febrero,2,28022,0,0,0,0,0,1
28,1370,2011,mayo,5,28032,0,0,1,0,0,1
28,408,2010,febrero,2,28040,0,1,0,0,0,1
28,3282,2013,diciembre,12,28032,0,0,0,0,0,1
28,836,2010,octubre,10,28035,0,0,0,0,0,1
28,4098,2017,agosto,8,28025,0,0,0,0,0,1
28,4344,2018,julio,7,28027,0,0,0,0,0,1
28,3525,2014,octubre,10,28027,0,0,0,0,0,1
28,3083,2013,julio,7,28032,0,2,0,0,1,1
28,1082,2011,febrero,2,28024,0,0,0,0,0,1
28,1447,2011,junio,6,28003,0,0,0,0,0,1
28,2302,2012,mayo,5,28041,0,0,2,0,0,1
28,3464,2014,julio,7,28007,0,1,0,0,3,1
28,2812,2013,enero,1,28032,0,0,0,4,6,1
28,3033,2013,junio,6,28035,0,0,0,0,0,1
28,3433,2014,mayo,5,28032,0,0,0,0,0,1
28,525,2010,abril,4,28025,0,0,0,0,0,1
28,3617,2015,marzo,3,28027,0,0,0,0,0,1
28,3674,2015,junio,6,28022,0,0,6,0,0,1
28,4568,2019,abril,4,28032,0,2,0,0,0,1
28,3719,2015,octubre,10,28032,0,1,0,0,0,1
28,360,2009,diciembre,12,28032,0,0,0,0,0,1
28,3492,2014,agosto,8,28003,0,0,2,1,1,1
28,1179,2011,marzo,3,28032,0,0,0,0,1,1
28,4054,2017,junio,6,28032,0,0,0,0,0,1
28,1043,2011,enero,1,28015,1,1,4,0,0,1
28,2664,2012,octubre,10,28027,0,0,1,0,0,1
28,716,2010,agosto,8,28024,0,0,1,0,0,1
28,935,2010,noviembre,11,28027,0,0,0,0,0,1
28,3913,2016,noviembre,11,28032,0,0,1,0,0,1
28,1034,2011,enero,1,28022,0,1,0,0,0,1
28,1518,2011,julio,7,28040,0,0,5,0,0,1
28,4392,2018,agosto,8,28027,0,0,0,0,0,1
28,3532,2014,octubre,10,28040,0,0,0,0,0,1
28,1068,2011,enero,1,28027,0,0,1,0,3,1
28,2017,2012,enero,1,28041,1,0,0,0,0,1
28,2711,2012,noviembre,11,28033,0,0,0,2,2,1
28,932,2010,noviembre,11,28032,0,0,1,1,2,1
28,4215,2017,diciembre,12,28032,0,0,5,0,0,1
28,2986,2013,mayo,5,28022,0,0,6,0,0,1
28,2964,2013,abril,4,28032,0,0,0,1,2,1
28,4480,2018,diciembre,12,28032,0,0,0,1,1,1
28,2328,2012,mayo,5,28032,0,2,1,0,0,1
28,2280,2012,abril,4,28027,0,0,4,0,0,1
28,3183,2013,octubre,10,28032,0,0,0,1,3,1
28,2486,2012,agosto,8,28022,1,5,1,0,0,1
28,3023,2013,mayo,5,28035,0,0,0,0,0,1
28,4636,2019,agosto,8,28025,0,0,0,0,0,1
28,3218,2013,noviembre,11,28032,0,1,0,0,1,1
28,3270,2013,diciembre,12,28022,0,0,6,0,0,1
28,3736,2015,noviembre,11,28032,0,0,0,0,4,1
28,733,2010,agosto,8,28010,0,0,0,0,0,1
28,2229,2012,abril,4,28007,0,0,1,0,0,1
28,1280,2011,abril,4,28007,0,1,0,0,0,1
28,1709,2011,septiembre,9,28024,0,0,0,0,0,1
28,631,2010,junio,6,28032,0,0,0,0,0,1
28,476,2010,marzo,3,28041,0,0,1,0,0,1
28,3634,2015,abril,4,28032,0,0,1,0,3,1
28,3962,2017,marzo,3,28027,0,0,0,0,0,1
28,3087,2013,julio,7,28025,0,0,0,0,0,1
28,3804,2016,marzo,3,28022,0,1,2,0,0,1
28,2245,2012,abril,4,28027,0,0,4,0,0,1
28,4121,2017,septiembre,9,28032,0,0,6,0,0,1
28,1937,2011,diciembre,12,28032,0,1,2,0,0,1
28,2498,2012,agosto,8,28030,0,0,1,0,0,1
28,3572,2015,enero,1,28032,0,1,1,0,0,1
28,4227,2018,enero,1,28015,0,0,4,0,0,1
28,3483,2014,agosto,8,28025,0,0,1,0,0,1
28,3726,2015,noviembre,11,28032,0,0,0,0,0,1
28,3773,2016,febrero,2,28022,0,2,0,0,0,1
28,1181,2011,marzo,3,28013,0,0,0,0,2,1
28,53,2008,febrero,2,28032,0,0,0,0,0,1
28,4552,2019,marzo,3,28025,0,0,1,0,3,1
28,506,2010,abril,4,28007,2,3,2,0,0,1
28,4464,2018,noviembre,11,28027,0,0,3,0,0,1
28,2703,2012,noviembre,11,28027,0,0,1,0,0,1
28,4338,2018,junio,6,28007,0,0,2,0,0,1
28,2562,2012,septiembre,9,28032,0,0,3,0,0,1
28,4629,2019,julio,7,28025,0,0,0,0,0,1
28,924,2010,noviembre,11,28032,0,0,2,0,0,1
28,4141,2017,septiembre,9,28015,0,0,0,0,0,1
28,1809,2011,octubre,10,28032,0,0,0,0,0,1
28,4187,2017,noviembre,11,28032,0,0,0,0,0,1
28,4586,2019,mayo,5,28032,0,0,0,0,0,1
28,2195,2012,marzo,3,28027,1,0,0,0,0,1
28,1218,2011,marzo,3,28041,0,1,2,1,1,1
28,2786,2012,diciembre,12,28030,0,0,0,0,0,1
28,412,2010,febrero,2,28032,0,0,0,0,0,1
28,4153,2017,octubre,10,28032,0,2,0,0,0,1
28,629,2010,junio,6,28027,0,0,2,0,0,1
28,3114,2013,agosto,8,28014,0,0,0,0,24,1
28,602,2010,junio,6,28027,0,0,1,0,0,1
28,4318,2018,mayo,5,28032,0,0,0,0,0,1
28,1519,2011,julio,7,28040,0,0,0,0,0,1
28,2146,2012,marzo,3,28022,0,0,1,1,0,1
28,1143,2011,marzo,3,28022,0,0,0,0,0,1
28,2021,2012,enero,1,28021,0,0,0,2,2,1
28,1095,2011,febrero,2,28033,0,0,0,0,0,1
28,1662,2011,agosto,8,28027,0,0,3,0,0,1
28,4241,2018,enero,1,28032,1,6,0,0,1,1
28,461,2010,marzo,3,28007,0,0,0,0,0,1
28,4542,2019,marzo,3,28007,0,0,1,0,0,1
28,1207,2011,marzo,3,28027,0,0,4,0,0,1
28,3304,2014,enero,1,28040,0,1,1,0,0,1
28,1954,2011,diciembre,12,28003,0,0,1,0,0,1
28,4120,2017,septiembre,9,28032,0,0,0,0,0,1
28,4149,2017,octubre,10,28032,0,3,0,0,0,1
28,2336,2012,mayo,5,24042,0,0,0,0,0,1
28,3996,2017,abril,4,28027,0,0,2,0,0,1
28,1813,2011,octubre,10,28032,0,0,5,0,5,1
28,2130,2012,marzo,3,28022,0,0,0,0,0,1
28,1299,2011,abril,4,28003,0,0,0,0,2,1
28,3853,2016,agosto,8,28027,0,0,0,0,0,1
28,3082,2013,julio,7,28027,0,1,0,0,0,1
28,2504,2012,agosto,8,28041,0,0,1,0,0,1
28,2439,2012,julio,7,28027,0,1,2,2,2,1
28,3440,2014,mayo,5,28027,0,1,0,0,0,1
28,1679,2011,agosto,8,28041,0,0,0,0,2,1
28,3781,2016,febrero,2,28032,0,0,1,2,2,1
28,3179,2013,octubre,10,28015,0,0,0,0,0,1
28,404,2010,febrero,2,28025,0,3,4,0,0,1
28,4471,2018,diciembre,12,28007,0,0,0,0,0,1
28,2936,2013,marzo,3,28030,0,0,3,0,0,1
28,611,2010,junio,6,28014,0,1,4,0,0,1
28,3700,2015,agosto,8,28032,0,0,0,0,0,1
28,3791,2016,marzo,3,28025,0,0,1,0,0,1
28,3809,2016,abril,4,28027,0,0,0,0,0,1
28,3493,2014,agosto,8,28032,0,0,2,0,0,1
28,2499,2012,agosto,8,28027,0,0,3,0,0,1
28,1768,2011,octubre,10,28027,0,0,4,0,0,1
28,3130,2013,agosto,8,28022,0,7,0,2,3,1
28,1245,2011,abril,4,28024,0,0,1,0,0,1
28,3864,2016,septiembre,9,28027,0,0,0,0,0,1
28,2573,2012,septiembre,9,28027,0,7,3,0,0,1
28,1233,2011,abril,4,28021,0,0,5,1,1,1
28,3807,2016,abril,4,28022,0,0,0,0,1,1
28,2191,2012,marzo,3,28012,0,0,0,0,0,1
28,3662,2015,mayo,5,28022,0,0,5,0,0,1
28,3755,2016,enero,1,28032,0,3,0,0,0,1
28,3652,2015,mayo,5,28041,0,0,0,0,0,1
28,1451,2011,junio,6,28022,0,0,2,0,0,1
28,2650,2012,octubre,10,28027,0,1,3,0,0,1
28,4508,2019,enero,1,28032,0,0,0,0,0,1
28,3969,2017,marzo,3,28027,0,0,0,0,0,1
28,1601,2011,agosto,8,28032,0,2,3,0,0,1
28,3765,2016,enero,1,28032,0,0,0,0,0,1
28,3027,2013,mayo,5,28038,0,0,0,0,0,1
28,1025,2011,enero,1,28032,0,1,0,0,0,1
28,4052,2017,junio,6,28032,0,0,0,0,0,1
28,947,2010,diciembre,12,28012,0,0,1,1,0,1
28,1764,2011,octubre,10,28024,0,0,0,0,2,1
28,1165,2011,marzo,3,28027,0,0,1,0,2,1
28,3912,2016,noviembre,11,28027,0,1,0,0,0,1
28,4235,2018,enero,1,28025,0,0,1,0,0,1
28,905,2010,noviembre,11,28024,0,0,4,0,0,1
28,1687,2011,agosto,8,28035,0,0,1,0,0,1
28,3949,2017,febrero,2,28027,0,0,0,0,0,1
28,2748,2012,diciembre,12,28040,1,0,2,0,0,1
28,1529,2011,julio,7,28022,0,0,1,0,1,1
28,3838,2016,julio,7,28003,0,0,0,1,1,1
28,1842,2011,noviembre,11,28027,0,0,0,0,4,1
28,2364,2012,junio,6,28033,0,1,0,0,0,1
28,3478,2014,agosto,8,28022,0,0,2,0,1,1
28,3075,2013,julio,7,28032,0,0,0,0,0,1
28,820,2010,octubre,10,28024,0,0,3,0,0,1
28,3553,2014,diciembre,12,28027,0,0,0,0,0,1
28,4164,2017,octubre,10,28033,0,0,1,3,3,1
28,2842,2013,enero,1,28041,0,6,3,0,0,1
28,1251,2011,abril,4,28027,0,0,1,0,0,1
28,3850,2016,agosto,8,28027,0,0,0,0,0,1
28,2358,2012,mayo,5,28007,0,0,0,0,0,1
28,1536,2011,julio,7,28022,0,1,1,1,1,1
28,3692,2015,julio,7,28022,0,0,0,0,0,1
28,4675,2019,septiembre,9,28027,0,0,0,1,1,1
28,3638,2015,abril,4,28003,0,0,0,3,4,1
28,4182,2017,noviembre,11,28032,0,0,0,0,0,1
28,1598,2011,agosto,8,28027,1,1,2,0,0,1
28,2604,2012,octubre,10,28027,0,0,2,0,0,1
28,3865,2016,septiembre,9,28027,0,1,8,0,0,1
28,487,2010,marzo,3,28032,0,0,8,0,0,1
28,4501,2019,enero,1,28027,0,0,0,0,0,1
28,4584,2019,mayo,5,28032,0,0,0,0,0,1
28,3731,2015,noviembre,11,28027,0,0,0,0,0,1
28,3058,2013,junio,6,28015,0,1,0,0,0,1
28,1375,2011,mayo,5,28038,0,0,0,0,0,1
28,2516,2012,agosto,8,28032,0,1,0,0,1,1
28,1565,2011,julio,7,28027,0,1,0,3,16,1
28,2159,2012,marzo,3,28027,0,0,0,0,0,1
28,2080,2012,febrero,2,28022,0,0,0,0,1,1
28,264,2009,agosto,8,28032,0,0,0,1,1,1
28,4394,2018,agosto,8,28027,0,0,0,0,0,1
28,3093,2013,julio,7,28024,0,0,0,0,0,1
28,1610,2011,agosto,8,28027,0,0,2,0,0,1
28,4128,2017,septiembre,9,28032,0,0,0,0,0,1
28,3407,2014,mayo,5,28041,0,2,4,2,4,1
28,1304,2011,abril,4,28041,0,0,0,0,0,1
28,2211,2012,marzo,3,28041,0,0,4,0,0,1
28,4257,2018,febrero,2,28027,0,1,0,0,0,1
28,1950,2011,diciembre,12,28021,0,0,0,0,0,1
28,3796,2016,marzo,3,28032,0,3,0,0,0,1
28,2303,2012,mayo,5,28007,0,0,0,0,0,1
28,497,2010,abril,4,28038,0,0,0,0,0,1
28,2520,2012,agosto,8,28025,0,0,0,0,3,1
28,4592,2019,mayo,5,28022,0,0,0,0,0,1
28,676,2010,julio,7,28032,0,0,3,0,0,1
28,493,2010,abril,4,28032,0,3,5,0,0,1
28,2052,2012,enero,1,28022,0,1,0,0,0,1
28,3787,2016,marzo,3,28027,0,0,0,0,0,1
28,2830,2013,enero,1,28032,0,4,0,0,0,1
28,3154,2013,septiembre,9,28009,0,0,0,0,0,1
28,3328,2014,febrero,2,28015,0,0,0,0,0,1
28,1296,2011,abril,4,28027,0,0,1,0,0,1
28,4113,2017,agosto,8,28027,0,0,0,0,0,1
28,3578,2015,enero,1,28015,0,1,0,0,1,1
28,2782,2012,diciembre,12,28032,0,0,1,0,0,1
28,2689,2012,noviembre,11,28027,0,4,0,0,0,1
28,1398,2011,mayo,5,28007,0,0,0,1,1,1
28,756,2010,agosto,8,28032,4,6,0,0,0,1
28,1138,2011,marzo,3,28030,0,0,0,0,0,1
28,3754,2016,enero,1,28014,0,0,1,1,1,1
28,2508,2012,agosto,8,28030,0,2,6,0,0,1
28,2570,2012,septiembre,9,28024,0,0,2,0,0,1
28,3015,2013,mayo,5,28037,0,0,0,0,0,1
28,1616,2011,agosto,8,28024,0,0,4,0,0,1
28,336,2009,diciembre,12,28033,1,2,1,1,0,1
28,3029,2013,mayo,5,28032,0,0,0,0,0,1
28,2068,2012,febrero,2,28041,0,0,0,1,4,1
28,3288,2014,enero,1,28027,0,0,0,0,0,1
28,3285,2013,diciembre,12,28032,0,0,0,0,0,1
28,1342,2011,mayo,5,28035,0,1,3,0,0,1
28,3449,2014,junio,6,28032,0,0,1,0,1,1
28,1517,2011,julio,7,28032,0,0,0,0,0,1
28,3840,2016,julio,7,28022,0,0,0,0,0,1
28,4086,2017,julio,7,28022,2,5,1,0,0,1
28,2595,2012,septiembre,9,28027,0,0,3,0,0,1
28,2769,2012,diciembre,12,28022,0,0,0,0,0,1
28,3514,2014,septiembre,9,28030,0,1,0,0,1,1
28,3374,2014,abril,4,28032,0,1,0,0,0,1
28,3286,2013,diciembre,12,28013,0,0,0,1,1,1
28,1372,2011,mayo,5,28007,0,0,3,0,0,1
28,3879,2016,septiembre,9,28027,0,1,0,0,0,1
28,2049,2012,enero,1,28022,0,0,0,0,2,1
28,4474,2018,diciembre,12,28032,0,0,1,0,0,1
28,3160,2013,septiembre,9,28027,0,0,0,0,5,1
28,1736,2011,septiembre,9,28027,0,1,2,0,0,1
28,4053,2017,junio,6,28032,0,1,3,0,0,1
28,2796,2012,diciembre,12,28015,0,1,1,0,0,1
28,1182,2011,marzo,3,28032,0,1,1,0,0,1
28,4536,2019,marzo,3,28027,0,0,0,0,0,1
28,1753,2011,septiembre,9,28027,0,2,0,0,0,1
28,3072,2013,junio,6,28040,0,0,0,0,0,1
28,2628,2012,octubre,10,28027,0,3,0,0,0,1
28,1139,2011,marzo,3,28012,0,0,1,0,0,1
28,3624,2015,marzo,3,28032,0,1,0,0,1,1
28,4100,2017,agosto,8,28035,0,0,0,0,0,1
28,1302,2011,abril,4,28024,0,0,0,0,0,1
28,795,2010,septiembre,9,28024,0,0,0,0,0,1
28,655,2010,julio,7,28032,0,0,3,0,0,1
28,4205,2017,diciembre,12,28032,0,0,2,0,0,1
28,76,2008,abril,4,28024,1,3,0,0,0,1
28,2825,2013,enero,1,28025,0,0,0,0,2,1
28,1498,2011,julio,7,28022,0,0,0,0,2,1
28,2500,2012,agosto,8,28027,0,0,1,0,0,1
28,3845,2016,julio,7,28032,0,0,0,0,0,1
28,3353,2014,marzo,3,28015,0,0,0,0,0,1
28,4162,2017,octubre,10,28032,0,0,2,0,1,1
28,3695,2015,agosto,8,28027,0,0,0,0,0,1
28,3554,2014,diciembre,12,28027,0,1,0,0,0,1
28,3207,2013,octubre,10,28027,0,0,0,0,0,1
28,4522,2019,febrero,2,28027,1,2,0,0,0,1
28,2683,2012,noviembre,11,28015,0,0,0,0,0,1
28,4060,2017,julio,7,28024,0,0,0,0,0,1
28,3205,2013,octubre,10,28027,0,0,0,0,0,1
28,537,2010,mayo,5,28033,0,2,3,0,0,1
28,468,2010,marzo,3,28032,0,0,0,0,0,1
28,3321,2014,febrero,2,28027,0,0,0,0,0,1
28,4566,2019,abril,4,28027,0,0,0,0,0,1
28,1542,2011,julio,7,28014,0,0,1,0,0,1
28,1287,2011,abril,4,28038,0,0,5,0,0,1
28,3988,2017,abril,4,28024,0,0,0,0,0,1
28,4449,2018,octubre,10,28027,0,0,0,0,0,1
28,2799,2012,diciembre,12,28012,0,4,0,0,0,1
28,906,2010,noviembre,11,28024,4,9,0,0,0,1
28,1282,2011,abril,4,28024,1,0,0,0,0,1
28,1142,2011,marzo,3,28040,0,0,4,0,0,1
28,2072,2012,febrero,2,28015,0,0,0,0,0,1
28,3363,2014,marzo,3,28032,0,0,0,0,0,1
28,485,2010,marzo,3,28015,0,1,5,0,0,1
28,3657,2015,mayo,5,28014,0,0,0,0,0,1
28,3300,2014,enero,1,28024,0,0,0,0,0,1
28,3223,2013,noviembre,11,28027,0,0,2,0,0,1
28,4593,2019,mayo,5,28015,0,4,3,0,0,1
28,204,2009,mayo,5,28027,0,0,0,0,2,1
28,326,2009,noviembre,11,28032,0,2,0,0,2,1
28,945,2010,diciembre,12,28015,0,0,6,0,0,1
28,1814,2011,octubre,10,28022,0,0,0,0,3,1
28,380,2010,enero,1,28009,0,2,2,0,1,1
28,2247,2012,abril,4,28040,0,0,0,0,3,1
28,3586,2015,febrero,2,28040,0,0,0,0,0,1
28,2775,2012,diciembre,12,28027,0,0,5,0,0,1
28,1199,2011,marzo,3,28027,0,0,3,0,0,1
28,3319,2014,febrero,2,28022,0,0,2,0,0,1
28,4409,2018,septiembre,9,28003,0,0,0,0,0,1
